accession	name
NR_040780.1	Nonomuraea dietziae
NR_044741.1	[Haemophilus] ducreyi
NR_044654.1	Halomonas cupida
NR_044650.1	Megasphaera cerevisiae
NR_044640.1	Desulfacinum infernum
NR_044638.1	Mycoplasma gallinarum
NR_044626.1	Lawsonia intracellularis
NR_044624.1	[Clostridium] cellulosi
NR_044622.1	Thermoanaerobacterium thermosulfurigenes
NR_044621.1	Thermoanaerobacterium saccharolyticum
NR_044620.1	Thermoanaerobacter acetoethylicus
NR_044619.1	Thermoanaerobacter ethanolicus
NR_044618.1	Thermoanaerobacter thermohydrosulfuricus
NR_044601.1	Desulfobotulus sapovorans
NR_044600.1	Bauldia consociata
NR_044599.1	Devosia mishustinii
NR_044576.1	Parasegetibacter luojiensis
NR_044564.1	Winogradskyella echinorum
NR_044549.1	Arcobacter mytili
NR_044546.1	Bacillus nealsonii
NR_044543.1	Actinomadura rubrobrunea
NR_044537.1	Idiomarina donghaiensis
NR_044536.1	Idiomarina maritima
NR_044525.1	Paenibacillus tundrae
NR_044524.1	Paenibacillus xylanexedens
NR_044521.1	Ideonella azotifigens
NR_044520.1	Vibrio gallaecicus
NR_044516.1	Tsukamurella tyrosinosolvens
NR_044509.1	Marinobacter santoriniensis
NR_044507.1	Lactobacillus taiwanensis
NR_044506.1	Helcobacillus massiliensis
NR_044494.1	Idiomarina marina
NR_044493.1	Idiomarina tainanensis
NR_044473.1	Megamonas rupellensis
NR_044448.1	Saccharopolyspora hirsuta
NR_044447.1	Maritalea mobilis
NR_044430.1	Aliiglaciecola lipolytica
NR_044428.1	Paenibacillus taichungensis
NR_044396.1	Vibrio hangzhouensis
NR_044394.1	Lactobacillus hordei
NR_044369.1	Roseococcus suduntuyensis
NR_044364.1	Thiodictyon bacillosum
NR_044363.1	Thiodictyon elegans
NR_044359.1	Lactococcus raffinolactis
NR_044358.1	Lactococcus plantarum
NR_044357.1	Lactococcus chungangensis
NR_044354.1	Chryseobacterium hungaricum
NR_044323.1	Luteimonas aquatica
NR_044320.1	Croceicoccus marinus
NR_044318.1	Simiduia agarivorans
NR_044304.1	Vibrio breoganii
NR_044296.1	Sporolactobacillus vineae
NR_044290.1	Microbacterium binotii
NR_044288.1	Actinomyces massiliensis
NR_044281.1	Lewinella antarctica
NR_044280.1	Chryseobacterium marinum
NR_044279.1	Ulvibacter antarcticus
NR_044271.1	Arenibacter echinorum
NR_044266.1	Thermoanaerobacter uzonensis
NR_044259.1	Elioraea tepidiphila
NR_044256.1	Robiginitomaculum antarcticum
NR_044255.1	Granulosicoccus antarcticus
NR_044254.1	Allohahella antarctica
NR_044253.1	Methylomicrobium alcaliphilum
NR_044248.1	Vibrio porteresiae
NR_044242.1	Kribbella hippodromi
NR_044224.1	Brachyspira alvinipulli
NR_044223.1	Paenibacillus ginsengihumi
NR_044208.1	Flavobacterium lindanitolerans
NR_044204.1	Bacillus alkalinitrilicus
NR_044203.1	Nitriliruptor alkaliphilus
NR_044196.1	Algoriphagus vanfongensis
NR_044182.1	Corynebacterium massiliense
NR_044178.1	Paenibacillus urinalis
NR_044159.1	Clostridium tepidiprofundi
NR_044131.1	Litoricola lipolytica
NR_044125.1	Azonexus hydrophilus
NR_044117.1	Halomonas saccharevitans
NR_044115.1	Halomonas arcis
NR_044112.1	Rhizobium phaseoli
NR_044110.1	Mycolicibacterium setense
NR_044077.1	Sphingobacterium spiritivorum
NR_044076.1	Cronobacter sakazakii
NR_044063.1	Rhizobium miluonense
NR_044050.1	Vibrio albensis
NR_044049.1	Coprococcus eutactus
NR_044048.1	Coprococcus comes
NR_044045.1	Novosphingobium resinovorum
NR_044044.1	Marinobacter salsuginis
NR_044009.1	Lechevalieria xinjiangensis
NR_043993.1	Pararheinheimera tangshanensis
NR_043978.1	Alteromonas simiduii
NR_043975.1	Fulvivirga kasyanovii
NR_043957.1	Chromobacterium haemolyticum
NR_043952.1	Stigmatella hybrida
NR_043951.1	Stigmatella aurantiaca
NR_043950.1	Melittangium lichenicola
NR_043949.1	Hyalangium minutum
NR_043948.1	Pyxidicoccus fallax
NR_043947.1	Myxococcus virescens
NR_043946.1	Myxococcus fulvus
NR_043945.1	Myxococcus xanthus
NR_043944.1	Cystobacter velatus
NR_043942.1	Cystobacter miniatus
NR_043941.1	Cystobacter fuscus
NR_043940.1	Cystobacter badius
NR_043939.1	Cystobacter armeniaca
NR_043938.1	Archangium gephyra
NR_043927.1	Legionella taurinensis
NR_043911.1	Echinicola vietnamensis
NR_043906.1	Puniceicoccus vermicola
NR_043894.1	Prevotella timonensis
NR_043886.1	Ornithinimicrobium pekingense
NR_043885.1	Aeromonas bivalvium
NR_043883.1	Pantoea dispersa
NR_043873.1	Thiohalospira halophila
NR_043871.1	Methylophaga aminisulfidivorans
NR_043864.1	Cohnella laeviribosi
NR_043857.1	Novosphingobium nitrogenifigens
NR_043799.1	Helicobacter brantae
NR_043798.1	Helicobacter anseris
NR_043783.1	Altererythrobacter indicus
NR_043758.1	Mesonia mobilis
NR_043752.1	Acidovorax oryzae
NR_043737.1	Pseudonocardia oroxyli
NR_043727.1	Chryseobacterium caeni
NR_043724.1	Streptomyces indonesiensis
NR_043723.1	Streptomyces demainii
NR_043722.1	Streptomyces geldanamycininus
NR_043716.1	Pseudomonas syringae
NR_043715.1	Chryseobacterium taiwanense
NR_043711.1	Mariniflexile gromovii
NR_043709.1	Geoalkalibacter ferrihydriticus
NR_043691.1	Methylobacillus flagellatus
NR_043689.1	Shewanella loihica
NR_043683.1	Halomonas kribbensis
NR_043682.1	Bacillus kribbensis
NR_043681.1	[Clostridium] citroniae
NR_043680.1	[Clostridium] aldenense
NR_043666.1	Marinobacter vinifirmus
NR_043652.1	Sneathiella chinensis
NR_043642.1	Xenorhabdus doucetiae
NR_043638.1	Aeromonas hydrophila
NR_043623.1	Salegentibacter agarivorans
NR_043595.1	Agrococcus casei
NR_043585.1	Moraxella boevrei
NR_043581.1	Desulfovibrio ferrireducens
NR_043580.1	Desulfovibrio frigidus
NR_043573.1	Streptomyces polyantibioticus
NR_043567.1	Desulfovibrio oxamicus
NR_043549.1	Mesorhizobium albiziae
NR_043548.1	Rhizobium mesosinicum
NR_043540.1	Polaromonas hydrogenivorans
NR_043534.1	Hymenobacter rigui
NR_043530.1	Fabibacter halotolerans
NR_043519.1	Listeria welshimeri
NR_043518.1	Listeria seeligeri
NR_043517.1	Nonlabens spongiae
NR_043514.1	Mycetocola reblochoni
NR_043484.1	Bacillus okhensis
NR_043461.1	Tetrasphaera jenkinsii
NR_043459.1	Neisseria zoodegmatis
NR_043458.1	Neisseria animaloris
NR_043385.1	Dictyoglomus turgidum
NR_043334.1	Bacillus niabensis
NR_043328.1	Kribbella swartbergensis
NR_043327.1	Kribbella karoonensis
NR_043326.1	Pontibacter actiniarum
NR_043325.1	Bacillus oleronius
NR_043314.1	Pseudomonas moraviensis
NR_043313.1	Pseudomonas vranovensis
NR_043296.1	Cyclobacterium amurskyense
NR_043287.1	Lactobacillus amylovorus
NR_043258.1	Dyella koreensis
NR_043254.1	Chryseobacterium taeanense
NR_043253.1	Chryseobacterium soldanellicola
NR_043249.1	Denitratisoma oestradiolicum
NR_043242.1	Bacillus pumilus
NR_043222.1	Marinimicrobium koreense
NR_043216.1	Prevotella loescheii
NR_043209.1	Methylothermus thermalis
NR_043195.1	Pseudomonas panacis
NR_043179.1	Caldicellulosiruptor acetigenus
NR_043168.1	Roseivirga echinicomitans
NR_043165.1	Vibrio harveyi
NR_043148.1	Lactobacillus oligofermentans
NR_043146.1	Staphylococcus simiae
NR_043142.1	Flavonifractor plautii
NR_043129.1	Pusillimonas noertemannii
NR_043114.1	Lactobacillus nantensis
NR_043108.1	Helicobacter cholecystus
NR_043093.1	Corynebacterium tuscaniense
NR_043092.1	Lysinibacillus massiliensis
NR_043078.1	Thioclava pacifica
NR_043069.1	Desulfovibrio alkalitolerans
NR_043067.1	Photobacterium iliopiscarium
NR_043064.1	Alistipes finegoldii
NR_043063.1	Capnocytophaga cynodegmi
NR_043062.1	Capnocytophaga canimorsus
NR_043053.1	Helicobacter pullorum
NR_043052.1	Helicobacter canis
NR_043038.1	Desulfovibrio carbinolicus
NR_043035.1	Arcobacter butzleri
NR_043034.1	Campylobacter lari
NR_042961.1	Acholeplasma parvum
NR_042960.1	Acholeplasma multilocale
NR_042959.1	Acholeplasma morum
NR_042958.1	Acholeplasma hippikon
NR_042957.1	Acholeplasma granularum
NR_042956.1	Acholeplasma equifetale
NR_042955.1	Acholeplasma brassicae
NR_042947.1	Paenibacillus larvae
NR_042946.1	Rhodococcus imtechensis
NR_042906.1	Legionella longbeachae
NR_042897.1	Enterococcus hermanniensis
NR_042893.1	Trabulsiella guamensis
NR_042861.1	Paenibacillus dendritiformis
NR_042858.1	Mesoplasma seiffertii
NR_042854.1	Entomoplasma melaleucae
NR_042848.1	Nocardiopsis valliformis
NR_042847.1	Peptostreptococcus anaerobius
NR_042845.1	Azospirillum brasilense
NR_042843.1	Prevotella melaninogenica
NR_042842.1	Prevotella denticola
NR_042841.1	Prevotella oralis
NR_042840.1	Eggerthella sinensis
NR_042827.1	Turneriella parva
NR_042811.1	Arsenophonus nasoniae
NR_042803.1	Porphyromonas endodontalis
NR_042801.1	Tsukamurella tyrosinosolvens
NR_042800.1	Tsukamurella pseudospumae
NR_042793.1	Mycobacterium saskatchewanense
NR_042779.1	Polaribacter butkevichii
NR_042778.1	Streptococcus thermophilus
NR_042777.1	Streptococcus vestibularis
NR_042776.1	Streptococcus salivarius
NR_042775.1	Streptococcus macacae
NR_042774.1	Streptococcus downei
NR_042773.1	Streptococcus sobrinus
NR_042772.1	Streptococcus mutans
NR_042771.1	Streptococcus cristatus
NR_042770.1	Formosa agariphila
NR_042761.1	Phaeobacter inhibens
NR_042758.1	Fructobacillus pseudoficulneus
NR_042745.1	Bacteroides massiliensis
NR_042742.1	Lechevalieria fradiae
NR_042729.1	Anaerobranca californiensis
NR_042728.1	Lactobacillus delbrueckii
NR_042725.1	Salinispora arenicola
NR_042721.1	Thermopolyspora flexuosa
NR_041932.1	Salinibacterium amurskyense
NR_041928.1	Filifactor villosus
NR_041927.1	Pseudescherichia vulneris
NR_041918.1	Arcobacter halophilus
NR_041913.1	Shewanella pacifica
NR_041905.1	Mycobacterium gastri
NR_041904.1	Mycolicibacterium fallax
NR_041903.1	Mycolicibacterium diernhoferi
NR_041902.1	Mycolicibacterium chubuense
NR_041901.1	Mycobacterium asiaticum
NR_041900.1	Mycolicibacterium neoaurum
NR_041899.1	Mycolicibacterium vaccae
NR_041898.1	Mycobacterium lentiflavum
NR_041897.1	Mycobacterium branderi
NR_041894.1	Acidaminococcus intestini
NR_041891.1	Erythromicrobium ramosum
NR_041890.1	Erythrobacter litoralis
NR_041889.1	Erythrobacter longus
NR_041888.1	Acidithiobacillus ferrooxidans
NR_041887.1	Paramaledivibacter caminithermalis
NR_041836.1	Brevibacillus invocatus
NR_041827.1	Bradyrhizobium denitrificans
NR_041825.1	Helicobacter marmotae
NR_041821.1	Conchiformibius kuhniae
NR_041817.1	Corynebacterium glutamicum
NR_041816.1	Mesoplasma entomophilum
NR_041815.1	Methylomonas methanica
NR_041814.1	Methylobacter luteus
NR_041804.1	Tsukamurella inchonensis
NR_041799.1	Pseudomonas tolaasii
NR_041795.1	Clostridium subterminale
NR_041793.1	Dethiosulfovibrio marinus
NR_041791.1	Tatlockia micdadei
NR_041790.1	Legionella maceachernii
NR_037014.2	Aeromonas schubertii
NR_037013.2	Aeromonas jandaei
NR_036911.2	Aeromonas media
NR_026089.2	Aeromonas bestiarum
NR_025945.2	Aeromonas allosaccharophila
NR_024713.2	Borreliella sinica
NR_037140.1	Nonomuraea pusilla
NR_037139.1	Luteococcus japonicus
NR_037138.1	Glycomyces harbinensis
NR_037137.1	Treponema medium
NR_037136.1	Rathayibacter toxicus
NR_037135.1	Pseudomonas corrugata
NR_037134.1	Pseudomonas luteola
NR_037133.1	Oxalicibacterium flavum
NR_037132.1	Saccharopolyspora thermophila
NR_037130.1	Desulfovibrio alcoholivorans
NR_037129.1	Methylarcula terricola
NR_037128.1	Thermobifida fusca
NR_037127.1	Alteromonas macleodii
NR_037126.1	Clostridium aceticum
NR_037125.1	Desulfosarcina ovata
NR_037124.1	Corynebacterium minutissimum
NR_037123.1	Mycoplasma hyopharyngis
NR_037122.1	Lactobacillus zeae
NR_037121.1	Blastochloris sulfoviridis
NR_037120.1	Rhodopila globiformis
NR_037119.1	Acidisphaera rubrifaciens
NR_037116.1	Bifidobacterium choerinum
NR_037114.1	Rubrimonas cliftonensis
NR_037113.1	Micrococcus luteus
NR_037112.1	Serratia quinivorans
NR_037111.1	Serratia plymuthica
NR_037108.1	Brevundimonas mediterranea
NR_037106.1	Brevundimonas variabilis
NR_037105.1	Brevundimonas bacteroides
NR_037104.1	Brevundimonas vesicularis
NR_037102.1	Pectobacterium cacticida
NR_037097.1	Nocardia veterana
NR_037095.1	Streptomyces niveiscabiei
NR_037094.1	Streptomyces cyaneus
NR_037093.1	Thermobifida alba
NR_037092.1	Pseudomonas azotoformans
NR_037091.1	Clostridium bowmanii
NR_037090.1	Clostridium psychrophilum
NR_037087.1	Saccharomonospora viridis
NR_037086.1	Clostridium tertium
NR_037085.1	Raoultella terrigena
NR_037083.1	Williamsia muralis
NR_037082.1	Enterococcus hirae
NR_037078.1	Corynebacterium mycetoides
NR_037075.1	Cellulomonas biazotea
NR_037073.1	Pseudoalteromonas citrea
NR_037072.1	Shewanella hanedai
NR_037071.1	Mycolicibacterium gilvum
NR_037068.1	[Clostridium] xylanolyticum
NR_037067.1	Vibrio furnissii
NR_037062.1	Kitasatospora cinereorecta
NR_037061.1	Mycoplasma capricolum
NR_037060.1	Mannheimia haemolytica
NR_037059.1	Ehrlichia chaffeensis
NR_037058.1	Azoarcus tolulyticus
NR_037056.1	Bartonella vinsonii
NR_037053.1	Staphylococcus succinus
NR_037051.1	Nocardia inohanensis
NR_037050.1	Thiorhodovibrio winogradskyi
NR_037047.1	Colwellia psychrerythraea
NR_037046.1	Staphylococcus cohnii
NR_037045.1	Microbacterium chocolatum
NR_037043.1	Micromonospora carbonacea
NR_037041.1	Corynebacterium striatum
NR_037040.1	Corynebacterium flavescens
NR_037037.1	Corynebacterium cystitidis
NR_037036.1	Corynebacterium callunae
NR_037035.1	Corynebacterium jeikeium
NR_037034.1	Corynebacterium kutscheri
NR_037033.1	Actinomyces naeslundii
NR_037032.1	Gordonia amarae
NR_037031.1	Gordonia sputi
NR_037030.1	Gordonia aichiensis
NR_037029.1	Rhodococcus rhodnii
NR_037026.1	Cellulomonas gelida
NR_037025.1	Dietzia maris
NR_037024.1	Rhodococcus erythropolis
NR_037023.1	Rhodococcus rhodochrous
NR_037022.1	Gordonia terrae
NR_037021.1	Rhodococcus fascians
NR_037020.1	Schaalia turicensis
NR_037017.1	Paenibacillus durus
NR_037016.1	Acidomonas methanolica
NR_037011.1	Aeromonas salmonicida
NR_037010.1	Gemmata obscuriglobus
NR_037009.1	Staphylococcus schleiferi
NR_037006.1	Paenibacillus polymyxa
NR_037005.1	Brevibacillus laterosporus
NR_037004.1	Lactobacillus diolivorans
NR_037003.1	Paenibacillus turicensis
NR_037002.1	Streptococcus macedonicus
NR_037000.1	Pseudomonas pseudoalcaligenes
NR_036999.1	Pseudomonas amygdali
NR_036998.1	Pseudomonas agarici
NR_036997.1	Fervidobacterium gondwanense
NR_036996.1	Nocardia farcinica
NR_036995.1	Mogibacterium timidum
NR_036993.1	[Eubacterium] brachy
NR_036992.1	Legionella jordanis
NR_036991.1	Legionella rubrilucens
NR_036990.1	Legionella oakridgensis
NR_036989.1	Fluoribacter dumoffii
NR_036988.1	Legionella anisa
NR_036987.1	Bacillus smithii
NR_036986.1	[Bacillus] thermocloacae
NR_036985.1	Geobacillus thermoleovorans
NR_036984.1	Alicyclobacillus tolerans
NR_036981.1	Staphylococcus piscifermentans
NR_036980.1	Tetrasphaera veronensis
NR_036979.1	Oxalophagus oxalicus
NR_036977.1	Thiococcus pfennigii
NR_036976.1	Thiocystis minor
NR_036975.1	Allochromatium minutissimum
NR_036974.1	Allochromatium warmingii
NR_036970.1	Desulfovibrio litoralis
NR_036969.1	Desulfovibrio cuneatus
NR_036968.1	Xanthomonas translucens
NR_036966.1	Micromonospora olivasterospora
NR_036964.1	Streptosporangium pseudovulgare
NR_036963.1	Streptosporangium nondiastaticum
NR_036959.1	Halocella cellulosilytica
NR_036958.1	Halanaerobium acetethylicum
NR_036957.1	Sinorhizobium fredii
NR_036956.1	Staphylococcus hominis
NR_036953.1	Bradyrhizobium elkanii
NR_036951.1	Clostridium saccharobutylicum
NR_036949.1	[Eubacterium] minutum
NR_036944.1	Photobacterium angustum
NR_036943.1	Photobacterium profundum
NR_036942.1	Sporosarcina psychrophila
NR_036940.1	Bacillus lehensis
NR_036937.1	Agromyces neolithicus
NR_036935.1	Microbacterium halotolerans
NR_036931.1	Xylophilus ampelinus
NR_036929.1	Vibrio tasmaniensis
NR_036928.1	Hungatella hathewayi
NR_036926.1	Tetragenococcus solitarius
NR_036925.1	Lysobacter enzymogenes
NR_036924.1	Weissella cibaria
NR_036923.1	Amycolatopsis keratiniphila
NR_036922.1	Enterococcus durans
NR_036921.1	Enterococcus villorum
NR_036919.1	Buttiauxella noackiae
NR_036918.1	Streptococcus suis
NR_036916.1	Pimelobacter simplex
NR_036915.1	Nocardioides plantarum
NR_036914.1	Nocardioides albus
NR_036909.1	Pseudomonas taetrolens
NR_036908.1	Pseudomonas straminea
NR_036907.1	Staphylococcus xylosus
NR_036906.1	Staphylococcus simulans
NR_036905.1	Staphylococcus hyicus
NR_036904.1	Staphylococcus epidermidis
NR_036903.1	Staphylococcus gallinarum
NR_036901.1	Staphylococcus chromogenes
NR_036900.1	Macrococcus caseolyticus
NR_036899.1	Treponema denticola
NR_036897.1	Staphylococcus auricularis
NR_036894.1	Legionella israelensis
NR_036893.1	Bacillus badius
NR_036892.1	Clavibacter michiganensis
NR_036886.1	Serratia marcescens
NR_036885.1	Curtobacterium albidum
NR_036883.1	Sulfurihydrogenibium subterraneum
NR_036882.1	Solobacterium moorei
NR_036881.1	Acetobacter tropicalis
NR_036880.1	Bacillus mycoides
NR_036879.1	Lactobacillus paralimentarius
NR_036877.1	Craurococcus roseus
NR_036876.1	Chlamydia felis
NR_036875.1	Propionispora hippei
NR_036874.1	Leucobacter komagatae
NR_036872.1	Chryseobacterium formosense
NR_036871.1	Actinobacillus equuli
NR_036868.1	Janibacter terrae
NR_036867.1	Asanoa ferruginea
NR_036862.1	Elizabethkingia miricola
NR_036861.1	Lactobacillus dextrinicus
NR_036860.1	Bacillus horti
NR_036859.1	Thermomonospora curvata
NR_036858.1	Actinomadura viridilutea
NR_036857.1	Bifidobacterium ruminantium
NR_036856.1	Bifidobacterium pullorum
NR_036855.1	Bifidobacterium gallinarum
NR_036852.1	Anaerobacillus arseniciselenatis
NR_036850.1	Caryophanon latum
NR_036848.1	Rickettsia sibirica
NR_036847.1	Macrococcus brunensis
NR_036846.1	Desulfofundulus solfataricus
NR_036845.1	Streptococcus ferus
NR_036844.1	Leptotrichia wadei
NR_036843.1	Promicromonospora sukumoe
NR_036841.1	Porphyrobacter sanguineus
NR_036840.1	Chromohalobacter beijerinckii
NR_036838.1	Algicola bacteriolytica
NR_036837.1	Acidiphilium acidophilum
NR_036836.1	Paracraurococcus ruber
NR_036834.1	Chlamydia abortus
NR_036833.1	Chlamydia caviae
NR_036832.1	Spirillospora albida
NR_036831.1	Planotetraspora mira
NR_036830.1	Pseudomonas caricapapayae
NR_036828.1	Staphylococcus aureus
NR_036827.1	Propionibacterium cyclohexanicum
NR_036826.1	Rhodobacter azotoformans
NR_036825.1	Moraxella lacunata
NR_036823.1	Photobacterium phosphoreum
NR_036822.1	Clostridium frigoris
NR_036819.1	Atopobium rimae
NR_036818.1	Anaerolinea thermophila
NR_036817.1	Psychromonas marina
NR_036816.1	Streptomyces thermodiastaticus
NR_036815.1	Streptomyces armeniacus
NR_036814.1	Acrocarpospora pleiomorpha
NR_036813.1	Roseateles depolymerans
NR_036812.1	Pandoraea norimbergensis
NR_036808.1	Listeria ivanovii
NR_036802.1	Methylophaga thalassica
NR_036799.1	Aneurinibacillus migulanus
NR_036796.1	Dactylosporangium aurantiacum
NR_036795.1	Micromonospora chalcea
NR_036794.1	Klebsiella pneumoniae
NR_036792.1	Corynebacterium glucuronolyticum
NR_036790.1	Vibrio fluvialis
NR_036787.1	Komagataeibacter xylinus
NR_036784.1	Acetomicrobium thermoterrenum
NR_036783.1	Streptosporangium vulgare
NR_036782.1	Streptosporangium violaceochromogenes
NR_036781.1	Streptosporangium fragile
NR_036780.1	Agrobacterium vitis
NR_036779.1	Geothrix fermentans
NR_036775.1	Staphylococcus capitis
NR_036772.1	Brucella ovis
NR_036771.1	Rhodopseudomonas pseudopalustris
NR_036770.1	Saccharococcus thermophilus
NR_036768.1	Microbispora rosea
NR_036767.1	Sphingobium yanoikuyae
NR_036765.1	Angulomicrobium tetraedrale
NR_036761.1	Microbacterium terregens
NR_036760.1	Microbacterium terrae
NR_036759.1	Microbacterium keratanolyticum
NR_036758.1	Streptococcus equi
NR_029371.1	Saccharomonospora cyanea
NR_029370.1	Saccharomonospora azurea
NR_029369.1	Legionella erythra
NR_029368.1	Bartonella doshiae
NR_029367.1	Bartonella taylorii
NR_029366.1	Bartonella grahamii
NR_029363.1	Brachyspira aalborgi
NR_029360.1	Lactobacillus perolens
NR_029357.1	Propionispira arboris
NR_029353.1	Coenonia anatina
NR_029351.1	Facklamia sourekii
NR_029350.1	Microbacterium flavescens
NR_029348.1	Treponema brennaborense
NR_029347.1	Sulfitobacter guttiformis
NR_029346.1	Sulfitobacter brevis
NR_029345.1	Staphylococcus condimenti
NR_029342.1	Carnimonas nigrificans
NR_029341.1	Mycolicibacterium goodii
NR_029339.1	Actinotignum schaalii
NR_029337.1	Enterococcus asini
NR_029335.1	Holdemania filiformis
NR_029334.1	Thiocystis gelatinosa
NR_029333.1	Thiocystis violacea
NR_029332.1	Xanthomonas theicola
NR_029331.1	Xanthomonas hyacinthi
NR_029330.1	Rhizobium sullae
NR_029329.1	Herbaspirillum seropedicae
NR_029328.1	Bogoriella caseilytica
NR_029327.1	Sphingomonas asaccharolytica
NR_029326.1	Corynebacterium camporealensis
NR_029325.1	Schwartzia succinivorans
NR_029324.1	Pseudonocardia sulfidoxydans
NR_029323.1	Pseudonocardia asaccharolytica
NR_029322.1	Chlorobium phaeovibrioides
NR_029321.1	Chlorobaculum thiosulfatiphilum
